Channel,Frequency,UpperLimit[ft],LowerLimit[ft],DepthValid,Depth[ft],WaterTempValid,WaterTemp[C],WaterSpeedValid,WaterSpeed[kn],PositionValid,PositionX,PositionY,TimeOffset[ms],SpeedValid,Speed[kn],TrackValid,Track[rad],AltitudeValid,Altitude[ft],HeadingValid,Heading[rad]
Primary,200kHz,0.000000,32.799999,T,9.552000,T,12.399994,F,0.000000,T,18427629,8468141,149349,T,3.090713,T,1.535890,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.545000,T,12.399994,F,0.000000,T,18427630,8468141,149460,T,3.090713,T,1.518437,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.545000,T,12.399994,F,0.000000,T,18427630,8468141,149555,T,3.090713,T,1.518437,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.517000,T,12.399994,F,0.000000,T,18427630,8468141,149660,T,2.993520,T,1.483530,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.483000,T,12.399994,F,0.000000,T,18427630,8468141,149767,T,2.993520,T,1.483530,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.464000,T,12.399994,F,0.000000,T,18427631,8468141,149871,T,2.993520,T,1.466077,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.427000,T,12.399994,F,0.000000,T,18427631,8468141,149971,T,2.993520,T,1.466077,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.393000,T,12.399994,F,0.000000,T,18427632,8468142,150072,T,2.993520,T,1.466077,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.423000,T,12.399994,F,0.000000,T,18427632,8468142,150175,T,2.993520,T,1.448623,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.434000,T,12.399994,F,0.000000,T,18427632,8468142,150285,T,2.993520,T,1.448623,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.452000,T,12.399994,F,0.000000,T,18427633,8468142,150386,T,2.993520,T,1.431170,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.481000,T,12.399994,F,0.000000,T,18427633,8468142,150492,T,2.993520,T,1.431170,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.530000,T,12.399994,F,0.000000,T,18427633,8468142,150594,T,2.993520,T,1.431170,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.572000,T,12.399994,F,0.000000,T,18427633,8468142,150696,T,2.896328,T,1.413717,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.635000,T,12.399994,F,0.000000,T,18427634,8468142,150801,T,2.896328,T,1.413717,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.639000,T,12.399994,F,0.000000,T,18427634,8468142,150901,T,2.896328,T,1.413717,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.676000,T,12.399994,F,0.000000,T,18427634,8468142,151010,T,2.993520,T,1.396263,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.651000,T,12.399994,F,0.000000,T,18427635,8468142,151110,T,2.993520,T,1.396263,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.576000,T,12.399994,F,0.000000,T,18427635,8468142,151220,T,2.993520,T,1.396263,T,-3.051181,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.484000,T,12.399994,F,0.000000,T,18427636,8468143,151414,T,2.896328,T,1.378810,T,-3.051181,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.398000,T,12.399994,F,0.000000,T,18427636,8468143,151514,T,2.896328,T,1.378810,T,-3.051181,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.325000,T,12.399994,F,0.000000,T,18427636,8468143,151624,T,2.896328,T,1.378810,T,-3.051181,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.289000,T,12.399994,F,0.000000,T,18427636,8468143,151732,T,2.896328,T,1.361357,T,-3.051181,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.310000,T,12.399994,F,0.000000,T,18427637,8468143,151833,T,2.896328,T,1.361357,T,-3.051181,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.356000,T,12.399994,F,0.000000,T,18427637,8468143,151938,T,2.896328,T,1.343904,T,-3.051181,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.399000,T,12.399994,F,0.000000,T,18427637,8468143,152041,T,2.896328,T,1.343904,T,-3.051181,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.482000,T,12.399994,F,0.000000,T,18427638,8468143,152145,T,2.896328,T,1.343904,T,-3.051181,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.501000,T,12.399994,F,0.000000,T,18427638,8468143,152245,T,2.896328,T,1.326450,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.512000,T,12.399994,F,0.000000,T,18427638,8468143,152356,T,2.896328,T,1.326450,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.454000,T,12.399994,F,0.000000,T,18427639,8468144,152463,T,3.090713,T,1.326450,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.454000,T,12.399994,F,0.000000,T,18427639,8468144,152555,T,3.090713,T,1.326450,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.380000,T,12.399994,F,0.000000,T,18427639,8468144,152569,T,3.090713,T,1.326450,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.363000,T,12.399994,F,0.000000,T,18427639,8468144,152668,T,3.090713,T,1.326450,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.374000,T,12.399994,F,0.000000,T,18427639,8468144,152773,T,2.993520,T,1.326450,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.357000,T,12.399994,F,0.000000,T,18427640,8468144,152872,T,2.993520,T,1.326450,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.362000,T,12.399994,F,0.000000,T,18427641,8468144,152976,T,2.993520,T,1.326450,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.362000,T,12.399994,F,0.000000,T,18427641,8468144,153074,T,3.090713,T,1.308997,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.304000,T,12.399994,F,0.000000,T,18427641,8468144,153180,T,3.090713,T,1.308997,T,-2.985564,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.230000,T,12.399994,F,0.000000,T,18427641,8468144,153280,T,3.090713,T,1.308997,T,-2.985564,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.139000,T,12.399994,F,0.000000,T,18427641,8468144,153390,T,2.993520,T,1.308997,T,-2.985564,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.136000,T,12.399994,F,0.000000,T,18427642,8468145,153497,T,2.993520,T,1.308997,T,-2.985564,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.115000,T,12.399994,F,0.000000,T,18427642,8468145,153606,T,3.090713,T,1.291544,T,-2.985564,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.146000,T,12.399994,F,0.000000,T,18427642,8468145,153705,T,3.090713,T,1.291544,T,-2.985564,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.199000,T,12.399994,F,0.000000,T,18427643,8468145,153813,T,3.090713,T,1.274090,T,-2.985564,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.198000,T,12.399994,F,0.000000,T,18427643,8468145,153919,T,3.090713,T,1.274090,T,-2.985564,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.134000,T,12.399994,F,0.000000,T,18427643,8468145,154022,T,3.090713,T,1.274090,T,-2.985564,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.088000,T,12.399994,F,0.000000,T,18427643,8468145,154132,T,3.090713,T,1.239184,T,-2.985564,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.032000,T,12.399994,F,0.000000,T,18427644,8468146,154239,T,3.090713,T,1.239184,T,-2.854331,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.985000,T,12.399994,F,0.000000,T,18427644,8468146,154430,T,3.187905,T,1.186824,T,-2.854331,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.982000,T,12.399994,F,0.000000,T,18427645,8468146,154542,T,3.187905,T,1.186824,T,-2.854331,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.004000,T,12.399994,F,0.000000,T,18427645,8468146,154643,T,3.187905,T,1.186824,T,-2.854331,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.031000,T,12.399994,F,0.000000,T,18427645,8468146,154748,T,3.187905,T,1.186824,T,-2.854331,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.069000,T,12.399994,F,0.000000,T,18427645,8468146,154858,T,3.090713,T,1.169371,T,-2.854331,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.074000,T,12.399994,F,0.000000,T,18427646,8468146,154958,T,3.090713,T,1.169371,T,-2.854331,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.134000,T,12.399994,F,0.000000,T,18427646,8468147,155065,T,3.187905,T,1.151917,T,-2.854331,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.164000,T,12.399994,F,0.000000,T,18427646,8468147,155167,T,3.187905,T,1.151917,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.142000,T,12.399994,F,0.000000,T,18427647,8468147,155277,T,3.187905,T,1.151917,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.145000,T,12.399994,F,0.000000,T,18427647,8468147,155383,T,3.187905,T,1.169371,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.143000,T,12.399994,F,0.000000,T,18427648,8468147,155490,T,3.187905,T,1.169371,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.143000,T,12.399994,F,0.000000,T,18427648,8468147,155506,T,3.187905,T,1.169371,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.053000,T,12.399994,F,0.000000,T,18427648,8468147,155600,T,3.285097,T,1.151917,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.943000,T,12.399994,F,0.000000,T,18427648,8468148,155702,T,3.285097,T,1.151917,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.849000,T,12.399994,F,0.000000,T,18427649,8468148,155812,T,3.285097,T,1.151917,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.772000,T,12.399994,F,0.000000,T,18427649,8468148,155913,T,3.285097,T,1.134464,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.733000,T,12.399994,F,0.000000,T,18427649,8468148,156021,T,3.285097,T,1.134464,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.803000,T,12.399994,F,0.000000,T,18427649,8468148,156130,T,3.285097,T,1.134464,T,-2.952756,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.895000,T,12.399994,F,0.000000,T,18427650,8468148,156235,T,3.285097,T,1.134464,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.920000,T,12.399994,F,0.000000,T,18427650,8468148,156343,T,3.285097,T,1.134464,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.905000,T,12.399994,F,0.000000,T,18427651,8468149,156443,T,3.285097,T,1.117011,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.884000,T,12.399994,F,0.000000,T,18427651,8468149,156552,T,3.285097,T,1.117011,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.897000,T,12.399994,F,0.000000,T,18427651,8468149,156660,T,3.285097,T,1.117011,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.870000,T,12.399994,F,0.000000,T,18427651,8468149,156760,T,3.285097,T,1.117011,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.867000,T,12.399994,F,0.000000,T,18427652,8468149,156867,T,3.382289,T,1.117011,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.875000,T,12.399994,F,0.000000,T,18427652,8468149,156970,T,3.382289,T,1.117011,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.891000,T,12.399994,F,0.000000,T,18427652,8468150,157077,T,3.382289,T,1.117011,T,-2.919947,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.918000,T,12.399994,F,0.000000,T,18427653,8468150,157266,T,3.285097,T,1.117011,T,-2.788714,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.956000,T,12.399994,F,0.000000,T,18427653,8468150,157373,T,3.285097,T,1.134464,T,-2.788714,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.978000,T,12.399994,F,0.000000,T,18427654,8468150,157477,T,3.285097,T,1.134464,T,-2.788714,F,0.000000
Primary,200kHz,0.000000,32.799999,T,8.976000,T,12.399994,F,0.000000,T,18427654,8468150,157578,T,3.285097,T,1.134464,T,-2.788714,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.049000,T,12.399994,F,0.000000,T,18427654,8468151,157681,T,3.187905,T,1.134464,T,-2.788714,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.043000,T,12.399994,F,0.000000,T,18427654,8468151,157782,T,3.187905,T,1.134464,T,-2.788714,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.031000,T,12.399994,F,0.000000,T,18427655,8468151,157887,T,3.187905,T,1.134464,T,-2.788714,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.078000,T,12.399994,F,0.000000,T,18427655,8468151,157993,T,3.285097,T,1.151917,T,-2.788714,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.078000,T,12.399994,F,0.000000,T,18427656,8468151,158088,T,3.285097,T,1.151917,T,-2.788714,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.095000,T,12.399994,F,0.000000,T,18427656,8468152,158192,T,3.090713,T,1.169371,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.122000,T,12.399994,F,0.000000,T,18427656,8468152,158299,T,3.090713,T,1.169371,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.122000,T,12.399994,F,0.000000,T,18427656,8468152,158306,T,3.090713,T,1.169371,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.151000,T,12.399994,F,0.000000,T,18427656,8468152,158417,T,3.090713,T,1.169371,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.191000,T,12.399994,F,0.000000,T,18427657,8468152,158516,T,3.090713,T,1.169371,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.273000,T,12.399994,F,0.000000,T,18427657,8468152,158618,T,3.090713,T,1.169371,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.291000,T,12.399994,F,0.000000,T,18427657,8468152,158728,T,3.090713,T,1.204277,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.310000,T,12.399994,F,0.000000,T,18427658,8468152,158831,T,3.090713,T,1.204277,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.289000,T,12.399994,F,0.000000,T,18427658,8468152,158936,T,2.993520,T,1.239184,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.243000,T,12.399994,F,0.000000,T,18427659,8468152,159043,T,2.993520,T,1.239184,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.192000,T,12.399994,F,0.000000,T,18427659,8468152,159150,T,2.993520,T,1.239184,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.213000,T,12.399994,F,0.000000,T,18427659,8468153,159260,T,2.993520,T,1.274090,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.197000,T,12.399994,F,0.000000,T,18427659,8468153,159364,T,2.993520,T,1.274090,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.172000,T,12.399994,F,0.000000,T,18427659,8468153,159466,T,2.993520,T,1.326450,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.154000,T,12.399994,F,0.000000,T,18427660,8468153,159574,T,2.993520,T,1.326450,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.221000,T,12.399994,F,0.000000,T,18427660,8468153,159681,T,2.993520,T,1.326450,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.276000,T,12.399994,F,0.000000,T,18427660,8468153,159791,T,2.896328,T,1.396263,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.311000,T,12.399994,F,0.000000,T,18427660,8468153,159899,T,2.896328,T,1.396263,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.420000,T,12.399994,F,0.000000,T,18427661,8468153,160006,T,2.896328,T,1.396263,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.524000,T,12.399994,F,0.000000,T,18427662,8468153,160199,T,3.090713,T,1.448623,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.566000,T,12.399994,F,0.000000,T,18427662,8468153,160310,T,3.090713,T,1.518437,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.606000,T,12.399994,F,0.000000,T,18427663,8468153,160418,T,3.090713,T,1.518437,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.610000,T,12.399994,F,0.000000,T,18427663,8468153,160524,T,3.090713,T,1.518437,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.602000,T,12.399994,F,0.000000,T,18427663,8468153,160635,T,3.090713,T,1.605703,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.619000,T,12.399994,F,0.000000,T,18427664,8468153,160741,T,3.090713,T,1.605703,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.575000,T,12.399994,F,0.000000,T,18427664,8468153,160849,T,3.090713,T,1.605703,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.619000,T,12.399994,F,0.000000,T,18427664,8468153,160961,T,3.187905,T,1.710423,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.619000,T,12.399994,F,0.000000,T,18427664,8468153,161058,T,3.187905,T,1.710423,T,-2.723097,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.651000,T,12.399994,F,0.000000,T,18427665,8468152,161168,T,3.187905,T,1.815143,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.704000,T,12.399994,F,0.000000,T,18427665,8468152,161275,T,3.187905,T,1.815143,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.733000,T,12.399994,F,0.000000,T,18427665,8468152,161384,T,3.187905,T,1.815143,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.733000,T,12.399994,F,0.000000,T,18427665,8468152,161392,T,3.187905,T,1.815143,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.731000,T,12.369995,F,0.000000,T,18427666,8468152,161502,T,3.285097,T,1.919862,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.736000,T,12.369995,F,0.000000,T,18427667,8468151,161601,T,3.285097,T,1.919862,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.780000,T,12.369995,F,0.000000,T,18427667,8468151,161708,T,3.382289,T,1.989675,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.800000,T,12.369995,F,0.000000,T,18427667,8468151,161810,T,3.382289,T,1.989675,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.812000,T,12.369995,F,0.000000,T,18427667,8468151,161921,T,3.382289,T,1.989675,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.813000,T,12.369995,F,0.000000,T,18427667,8468151,162026,T,3.596112,T,2.143200,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.814000,T,12.369995,F,0.000000,T,18427668,8468151,162132,T,3.596112,T,2.143200,T,-3.018373,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.810000,T,12.369995,F,0.000000,T,18427669,8468150,162240,T,3.596112,T,2.143200,T,-3.477690,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.797000,T,12.369995,F,0.000000,T,18427669,8468150,162347,T,3.693304,T,2.202600,T,-3.477690,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.773000,T,12.369995,F,0.000000,T,18427669,8468150,162454,T,3.693304,T,2.202600,T,-3.477690,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.737000,T,12.369995,F,0.000000,T,18427669,8468149,162563,T,3.887689,T,2.267100,T,-3.477690,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.708000,T,12.369995,F,0.000000,T,18427670,8468149,162669,T,3.887689,T,2.267100,T,-3.477690,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.730000,T,12.369995,F,0.000000,T,18427670,8468148,162773,T,3.984881,T,2.343900,T,-3.477690,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.716000,T,12.369995,F,0.000000,T,18427670,8468148,162873,T,3.984881,T,2.343900,T,-3.477690,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.676000,T,12.369995,F,0.000000,T,18427671,8468148,162981,T,3.984881,T,2.343900,T,-3.477690,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.647000,T,12.369995,F,0.000000,T,18427671,8468148,163083,T,4.082073,T,2.373600,T,-3.477690,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.615000,T,12.369995,F,0.000000,T,18427672,8468147,163277,T,4.295896,T,2.398000,T,-3.707349,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.607000,T,12.369995,F,0.000000,T,18427672,8468147,163384,T,4.295896,T,2.398000,T,-3.707349,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.587000,T,12.369995,F,0.000000,T,18427672,8468146,163495,T,4.295896,T,2.398000,T,-3.707349,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.603000,T,12.369995,F,0.000000,T,18427672,8468146,163594,T,4.393088,T,2.410200,T,-3.707349,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.681000,T,12.369995,F,0.000000,T,18427673,8468145,163696,T,4.393088,T,2.410200,T,-3.707349,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.675000,T,12.369995,F,0.000000,T,18427673,8468145,163804,T,4.587472,T,2.446900,T,-3.707349,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.687000,T,12.369995,F,0.000000,T,18427673,8468145,163908,T,4.587472,T,2.446900,T,-3.707349,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.755000,T,12.369995,F,0.000000,T,18427674,8468144,164015,T,4.587472,T,2.446900,T,-3.707349,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.811000,T,12.369995,F,0.000000,T,18427674,8468144,164123,T,4.490281,T,2.460900,T,-3.707349,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.832000,T,12.369995,F,0.000000,T,18427674,8468143,164227,T,4.490281,T,2.460900,T,-3.937008,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.802000,T,12.369995,F,0.000000,T,18427674,8468143,164333,T,4.587472,T,2.474800,T,-3.937008,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.802000,T,12.369995,F,0.000000,T,18427674,8468143,164341,T,4.587472,T,2.474800,T,-3.937008,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.792000,T,12.369995,F,0.000000,T,18427675,8468142,164450,T,4.587472,T,2.474800,T,-3.937008,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.830000,T,12.369995,F,0.000000,T,18427675,8468142,164557,T,4.587472,T,2.474800,T,-3.937008,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.885000,T,12.369995,F,0.000000,T,18427675,8468142,164658,T,4.684665,T,2.506200,T,-3.937008,F,0.000000
Primary,200kHz,0.000000,32.799999,T,9.981000,T,12.369995,F,0.000000,T,18427676,8468141,164769,T,4.684665,T,2.506200,T,-3.937008,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.050000,T,12.369995,F,0.000000,T,18427676,8468141,164867,T,4.684665,T,2.501000,T,-3.937008,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.126000,T,12.369995,F,0.000000,T,18427677,8468140,164980,T,4.684665,T,2.501000,T,-3.937008,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.193000,T,12.369995,F,0.000000,T,18427677,8468140,165077,T,4.490281,T,2.488800,T,-3.937008,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.242000,T,12.369995,F,0.000000,T,18427677,8468140,165188,T,4.490281,T,2.488800,T,-4.035433,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.291000,T,12.369995,F,0.000000,T,18427677,8468139,165294,T,4.490281,T,2.488800,T,-4.035433,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.325000,T,12.369995,F,0.000000,T,18427678,8468138,165400,T,4.781857,T,2.494000,T,-4.035433,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.445000,T,12.369995,F,0.000000,T,18427678,8468138,165510,T,4.781857,T,2.494000,T,-4.035433,F,0.000000
Primary,200kHz,0.000000,32.799999,T,10.513000,T,12.369995,F,0.000000,T,18427679,8468137,165615,T,4.587472,T,2.499300,T,-4.035433,F,0.000000
